waktu,username,text;
2022-02-06 10:32:21+00:00,Uwi~,b'gt Gw grabfood pizza di domino gt 2 jam gw tunggu ga Dateng gt Telpon domino ga diangkat gt Gw minta refund ke grab gt Grab';
2022-02-06 10:32:18+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 6 005';
2022-02-06 10:32:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12603';
2022-02-06 10:32:15+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 6 004';
2022-02-06 10:32:11+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 6 003';
2022-02-06 10:32:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12602';
2022-02-06 10:32:08+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 6 002';
2022-02-06 10:32:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12601';
2022-02-06 10:32:05+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 6 001';
2022-02-06 10:32:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12600';
2022-02-06 10:32:01+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 6 000';
2022-02-06 10:31:46+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 999';
2022-02-06 10:31:42+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 998';
2022-02-06 10:31:41+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12599';
2022-02-06 10:31:39+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 997';
2022-02-06 10:31:36+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12598';
2022-02-06 10:31:36+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 996';
2022-02-06 10:31:32+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12597';
2022-02-06 10:31:32+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 995';
2022-02-06 10:31:29+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 994';
2022-02-06 10:31:27+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12596';
2022-02-06 10:31:25+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 993';
2022-02-06 10:31:22+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12595';
2022-02-06 10:31:22+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 992';
2022-02-06 10:31:18+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12594';
2022-02-06 10:31:18+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 991';
2022-02-06 10:31:15+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 990';
2022-02-06 10:31:14+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12593';
2022-02-06 10:31:09+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12592';
2022-02-06 10:31:08+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 989';
2022-02-06 10:31:05+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 988';
2022-02-06 10:31:04+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12591';
2022-02-06 10:31:01+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 987';
2022-02-06 10:30:58+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12590';
2022-02-06 10:30:58+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 986';
2022-02-06 10:30:55+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 985';
2022-02-06 10:30:52+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 984';
2022-02-06 10:30:51+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12589';
2022-02-06 10:30:49+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 983';
2022-02-06 10:30:46+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12588';
2022-02-06 10:30:45+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 982';
2022-02-06 10:30:42+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 981';
2022-02-06 10:30:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12587';
2022-02-06 10:30:37+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 980';
2022-02-06 10:30:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12586';
2022-02-06 10:30:26+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 979';
2022-02-06 10:30:23+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12585';
2022-02-06 10:30:23+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 978';
2022-02-06 10:30:20+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 977';
2022-02-06 10:30:17+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12584';
2022-02-06 10:30:17+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 976';
2022-02-06 10:30:13+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 975';
2022-02-06 10:30:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12583';
2022-02-06 10:30:10+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 974';
2022-02-06 10:30:07+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 973';
2022-02-06 10:30:06+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12582';
2022-02-06 10:30:04+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 972';
2022-02-06 10:30:02+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12581';
2022-02-06 10:30:01+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 971';
2022-02-06 10:29:58+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 970';
2022-02-06 10:29:55+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12580';
2022-02-06 10:29:51+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 969';
2022-02-06 10:29:48+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 968';
2022-02-06 10:29:47+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12579';
2022-02-06 10:29:45+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 967';
2022-02-06 10:29:41+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12578';
2022-02-06 10:29:41+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 966';
2022-02-06 10:29:38+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 965';
2022-02-06 10:29:37+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12577';
2022-02-06 10:29:35+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 964';
2022-02-06 10:29:32+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12576';
2022-02-06 10:29:32+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 963';
2022-02-06 10:29:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12575';
2022-02-06 10:29:28+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 962';
2022-02-06 10:29:25+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 961';
2022-02-06 10:29:23+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12574';
2022-02-06 10:29:22+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 960';
2022-02-06 10:29:16+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12573';
2022-02-06 10:29:15+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 959';
2022-02-06 10:29:12+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 958';
2022-02-06 10:29:12+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12572';
2022-02-06 10:29:09+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 957';
2022-02-06 10:29:08+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12571';
2022-02-06 10:29:05+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 956';
2022-02-06 10:29:02+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 955';
2022-02-06 10:29:02+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12570';
2022-02-06 10:29:00+00:00,katalogpromosi,b'Promo GOKANA TRIPLE PUAS PAKET 3 MENU cuma Rp 85 000 Khusus Pemesanan Via GRABFOOD info promo selengkapnya di s';
2022-02-06 10:28:59+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 954';
2022-02-06 10:28:56+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 953';
2022-02-06 10:28:53+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12569';
2022-02-06 10:28:52+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 952';
2022-02-06 10:28:49+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12568';
2022-02-06 10:28:49+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 951';
2022-02-06 10:28:46+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 950';
2022-02-06 10:28:44+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12567';
2022-02-06 10:28:41+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12566';
2022-02-06 10:28:40+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 949';
2022-02-06 10:28:36+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 948';
2022-02-06 10:28:35+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12565';
2022-02-06 10:28:33+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 947';
2022-02-06 10:28:29+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 946';
2022-02-06 10:28:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12564';
2022-02-06 10:28:25+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12563';
2022-02-06 10:28:19+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12562';
2022-02-06 10:28:13+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12561';
2022-02-06 10:28:13+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI';
2022-02-06 10:28:05+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12560';
2022-02-06 10:28:03+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI 402';
2022-02-06 10:27:57+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12559';
2022-02-06 10:27:55+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI';
2022-02-06 10:27:53+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12558';
2022-02-06 10:27:49+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12557';
2022-02-06 10:27:44+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI 401';
2022-02-06 10:27:44+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12556';
2022-02-06 10:27:40+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12555';
2022-02-06 10:27:35+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12554';
2022-02-06 10:27:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12553';
2022-02-06 10:27:28+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI';
2022-02-06 10:27:25+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12552';
2022-02-06 10:27:21+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12551';
2022-02-06 10:27:16+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI 400';
2022-02-06 10:27:15+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12550';
2022-02-06 10:27:07+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12549';
2022-02-06 10:27:07+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI';
2022-02-06 10:27:03+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12548';
2022-02-06 10:26:59+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI 399';
2022-02-06 10:26:57+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12547';
2022-02-06 10:26:52+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12546';
2022-02-06 10:26:48+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12545';
2022-02-06 10:26:47+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI';
2022-02-06 10:26:43+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12544';
2022-02-06 10:26:39+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI 398';
2022-02-06 10:26:38+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12543';
2022-02-06 10:26:33+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI';
2022-02-06 10:26:31+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12542';
2022-02-06 10:26:26+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12541';
2022-02-06 10:26:25+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI 397';
2022-02-06 10:26:21+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI';
2022-02-06 10:26:18+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12540';
2022-02-06 10:26:14+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI 396';
2022-02-06 10:26:10+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12539';
2022-02-06 10:26:09+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI';
2022-02-06 10:26:04+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12538';
2022-02-06 10:26:02+00:00,Arthur,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI Bismillah semoga ada secuil rezeky aku disini BAGIHOKI 395';
2022-02-06 10:25:57+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12537';
2022-02-06 10:25:53+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12536';
2022-02-06 10:25:48+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12535';
2022-02-06 10:25:43+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12534';
2022-02-06 10:25:38+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12533';
2022-02-06 10:25:32+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12532';
2022-02-06 10:25:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12531';
2022-02-06 10:25:22+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12530';
2022-02-06 10:25:14+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12529';
2022-02-06 10:25:11+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12528';
2022-02-06 10:25:06+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12527';
2022-02-06 10:25:00+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12526';
2022-02-06 10:24:56+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12525';
2022-02-06 10:24:49+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12524';
2022-02-06 10:24:46+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 945';
2022-02-06 10:24:45+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12523';
2022-02-06 10:24:42+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 944';
2022-02-06 10:24:41+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12522';
2022-02-06 10:24:39+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 943';
2022-02-06 10:24:36+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 942';
2022-02-06 10:24:33+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 941';
2022-02-06 10:24:31+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12521';
2022-02-06 10:24:30+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 940';
2022-02-06 10:24:22+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 939';
2022-02-06 10:24:18+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 938';
2022-02-06 10:24:15+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 937';
2022-02-06 10:24:12+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 936';
2022-02-06 10:24:10+00:00,♠️,b'GRABFOOD DAN GRABMART LAGI BAGI HOKI BAGIHOKI BAGIHOKI Wish Me Luck BAGIHOKI';
2022-02-06 10:24:08+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 935';
2022-02-06 10:24:05+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 934';
2022-02-06 10:24:02+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 933';
2022-02-06 10:24:01+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12520';
2022-02-06 10:23:59+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 932';
2022-02-06 10:23:55+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 931';
2022-02-06 10:23:54+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12519';
2022-02-06 10:23:52+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 930';
2022-02-06 10:23:50+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12518';
2022-02-06 10:23:50+00:00,Mamat Berkah Jaya Rizky,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI';
2022-02-06 10:23:45+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 929';
2022-02-06 10:23:44+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12517';
2022-02-06 10:23:42+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 928';
2022-02-06 10:23:39+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12516';
2022-02-06 10:23:38+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 927';
2022-02-06 10:23:37+00:00,Mamat Berkah Jaya Rizky,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI';
2022-02-06 10:23:36+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12515';
2022-02-06 10:23:35+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 926';
2022-02-06 10:23:32+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 925';
2022-02-06 10:23:29+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12514';
2022-02-06 10:23:28+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 924';
2022-02-06 10:23:25+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12513';
2022-02-06 10:23:25+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 923';
2022-02-06 10:23:22+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 922';
2022-02-06 10:23:20+00:00,Riaaa,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 12512';
2022-02-06 10:23:19+00:00,HLM,b'GRABFOOD DAN GRABMART LAGI LAGI BAGI HOKI BAGIHOKI 5 921';
