Reksa Dana;Bulan;Y;X1;X2
Reksa Dana Manulife Dana Saham Utama;Agustus 2020;0.04;0.18;1.00
Reksa Dana Manulife Dana Saham Utama;September 2020;-0.13;-0.20;0.00
Reksa Dana Manulife Dana Saham Utama;Oktober 2020;0.08;0.05;1.00
Reksa Dana Manulife Dana Saham Utama;November 2020;0.15;0.09;1.00
Reksa Dana Manulife Dana Saham Utama;Desember 2020;0.11;0.06;1.00
Reksa Dana Manulife Dana Saham Utama;Januari 2021;0.00;-0.02;0.00
Reksa Dana Manulife Dana Saham Utama;Februari 2021;0.06;0.06;1.00
Reksa Dana Manulife Dana Saham Utama;Maret 2021;-0.08;-0.04;0.00
Reksa Dana Manulife Dana Saham Utama;April 2021;0.02;0.00;0.00
Reksa Dana Manulife Dana Saham Utama;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Manulife Dana Saham Utama;Juni 2021;0.00;0.00;1.00
Reksa Dana Manulife Dana Saham Utama;Juli 2021;0.04;0.01;1.00
Reksa Dana Manulife Dana Saham Utama;Agustus 2021;0.01;0.01;1.00
Reksa Dana Manulife Dana Saham Utama;September 2021;0.00;0.02;1.00
Reksa Dana Manulife Dana Saham Utama;Oktober 2021;0.04;0.05;1.00
Reksa Dana Manulife Dana Saham Utama;November 2021;0.00;-0.01;0.00
Reksa Dana Manulife Dana Saham Utama;Desember 2021;-0.05;0.00;1.00
Reksa Dana Manulife Saham Andalan;Maret 2020;-0.23;-0.17;0.00
Reksa Dana Manulife Saham Andalan;April 2020;0.06;0.04;1.00
Reksa Dana Manulife Saham Andalan;Mei 2020;0.00;0.00;1.00
Reksa Dana Manulife Saham Andalan;Juni 2020;0.06;0.03;1.00
Reksa Dana Manulife Saham Andalan;Juli 2020;0.07;0.05;1.00
Reksa Dana Manulife Saham Andalan;Agustus 2020;0.03;0.18;1.00
Reksa Dana Manulife Saham Andalan;September 2020;-0.09;-0.20;0.00
Reksa Dana Manulife Saham Andalan;Oktober 2020;0.08;0.05;1.00
Reksa Dana Manulife Saham Andalan;November 2020;0.16;0.09;1.00
Reksa Dana Manulife Saham Andalan;Desember 2020;0.11;0.06;1.00
Reksa Dana Manulife Saham Andalan;Januari 2021;0.00;-0.02;0.00
Reksa Dana Manulife Saham Andalan;Februari 2021;0.08;0.06;1.00
Reksa Dana Manulife Saham Andalan;Maret 2021;-0.08;-0.04;0.00
Reksa Dana Manulife Saham Andalan;April 2021;0.06;0.00;0.00
Reksa Dana Manulife Saham Andalan;Mei 2021;0.07;-0.01;0.00
Reksa Dana Manulife Saham Andalan;Juni 2021;0.04;0.00;1.00
Reksa Dana Manulife Saham Andalan;Juli 2021;0.07;0.01;1.00
Reksa Dana Manulife Saham Andalan;Agustus 2021;-0.01;0.01;1.00
Reksa Dana Manulife Saham Andalan;September 2021;-0.02;0.02;1.00
Reksa Dana Manulife Saham Andalan;Oktober 2021;0.01;0.05;1.00
Reksa Dana Manulife Saham Andalan;November 2021;0.00;-0.01;0.00
Reksa Dana Manulife Saham Andalan;Desember 2021;-0.01;0.00;1.00
Reksa Dana Manulife Saham SMC Plus;Maret 2020;-0.28;-0.17;0.00
Reksa Dana Manulife Saham SMC Plus;April 2020;0.13;0.04;1.00
Reksa Dana Manulife Saham SMC Plus;Mei 2020;0.01;0.00;1.00
Reksa Dana Manulife Saham SMC Plus;Juni 2020;0.09;0.03;1.00
Reksa Dana Manulife Saham SMC Plus;Juli 2020;0.06;0.05;1.00
Reksa Dana Manulife Saham SMC Plus;Agustus 2020;0.03;0.18;1.00
Reksa Dana Manulife Saham SMC Plus;September 2020;-0.08;-0.20;0.00
Reksa Dana Manulife Saham SMC Plus;Oktober 2020;0.08;0.05;1.00
Reksa Dana Manulife Saham SMC Plus;November 2020;0.13;0.09;1.00
Reksa Dana Manulife Saham SMC Plus;Desember 2020;0.15;0.06;1.00
Reksa Dana Manulife Saham SMC Plus;Januari 2021;-0.01;-0.02;0.00
Reksa Dana Manulife Saham SMC Plus;Februari 2021;0.07;0.06;1.00
Reksa Dana Manulife Saham SMC Plus;Maret 2021;-0.09;-0.04;0.00
Reksa Dana Manulife Saham SMC Plus;April 2021;0.02;0.00;0.00
Reksa Dana Manulife Saham SMC Plus;Mei 2021;-0.03;-0.01;0.00
Reksa Dana Manulife Saham SMC Plus;Juni 2021;-0.03;0.00;1.00
Reksa Dana Manulife Saham SMC Plus;Juli 2021;0.01;0.01;1.00
Reksa Dana Manulife Saham SMC Plus;Agustus 2021;-0.01;0.01;1.00
Reksa Dana Manulife Saham SMC Plus;September 2021;0.06;0.02;1.00
Reksa Dana Manulife Saham SMC Plus;Oktober 2021;0.00;0.05;1.00
Reksa Dana Manulife Saham SMC Plus;November 2021;-0.04;-0.01;0.00
Reksa Dana Manulife Saham SMC Plus;Desember 2021;0.00;0.00;1.00
Reksa Dana Manulife Institutional Equity Fund;Maret 2020;-0.24;-0.17;0.00
Reksa Dana Manulife Institutional Equity Fund;April 2020;0.06;0.04;1.00
Reksa Dana Manulife Institutional Equity Fund;Mei 2020;0.00;0.00;1.00
Reksa Dana Manulife Institutional Equity Fund;Juni 2020;0.07;0.03;1.00
Reksa Dana Manulife Institutional Equity Fund;Juli 2020;0.07;0.05;1.00
Reksa Dana Manulife Institutional Equity Fund;Agustus 2020;0.04;0.18;1.00
Reksa Dana Manulife Institutional Equity Fund;September 2020;-0.10;-0.20;0.00
Reksa Dana Manulife Institutional Equity Fund;Oktober 2020;0.08;0.05;1.00
Reksa Dana Manulife Institutional Equity Fund;November 2020;0.16;0.09;1.00
Reksa Dana Manulife Institutional Equity Fund;Desember 2020;0.13;0.06;1.00
Reksa Dana Manulife Institutional Equity Fund;Januari 2021;0.01;-0.02;0.00
Reksa Dana Manulife Institutional Equity Fund;Februari 2021;0.08;0.06;1.00
Reksa Dana Manulife Institutional Equity Fund;Maret 2021;-0.07;-0.04;0.00
Reksa Dana Manulife Institutional Equity Fund;April 2021;0.07;0.00;0.00
Reksa Dana Manulife Institutional Equity Fund;Mei 2021;0.08;-0.01;0.00
Reksa Dana Manulife Institutional Equity Fund;Juni 2021;0.05;0.00;1.00
Reksa Dana Manulife Institutional Equity Fund;Juli 2021;0.12;0.01;1.00
Reksa Dana Manulife Institutional Equity Fund;Agustus 2021;0.04;0.01;1.00
Reksa Dana Manulife Institutional Equity Fund;September 2021;-0.02;0.02;1.00
Reksa Dana Manulife Institutional Equity Fund;Oktober 2021;0.02;0.05;1.00
Reksa Dana Manulife Institutional Equity Fund;November 2021;0.04;-0.01;0.00
Reksa Dana Manulife Institutional Equity Fund;Desember 2021;0.00;0.00;1.00
Reksa Dana Maybank Dana Ekuitas;Maret 2020;-0.17;-0.17;0.00
Reksa Dana Maybank Dana Ekuitas;April 2020;0.06;0.04;1.00
Reksa Dana Maybank Dana Ekuitas;Mei 2020;0.01;0.00;1.00
Reksa Dana Maybank Dana Ekuitas;Juni 2020;0.03;0.03;1.00
Reksa Dana Maybank Dana Ekuitas;Juli 2020;0.05;0.05;1.00
Reksa Dana Maybank Dana Ekuitas;Agustus 2020;0.01;0.18;1.00
Reksa Dana Maybank Dana Ekuitas;September 2020;-0.09;-0.20;0.00
Reksa Dana Maybank Dana Ekuitas;Oktober 2020;0.05;0.05;1.00
Reksa Dana Maybank Dana Ekuitas;November 2020;0.10;0.09;1.00
Reksa Dana Maybank Dana Ekuitas;Desember 2020;0.06;0.06;1.00
Reksa Dana Maybank Dana Ekuitas;Januari 2021;-0.03;-0.02;0.00
Reksa Dana Maybank Dana Ekuitas;Februari 2021;0.02;0.06;1.00
Reksa Dana Maybank Dana Ekuitas;Maret 2021;-0.06;-0.04;0.00
Reksa Dana Maybank Dana Ekuitas;April 2021;-0.01;0.00;0.00
Reksa Dana Maybank Dana Ekuitas;Mei 2021;-0.02;-0.01;0.00
Reksa Dana Maybank Dana Ekuitas;Juni 2021;-0.02;0.00;1.00
Reksa Dana Maybank Dana Ekuitas;Juli 2021;0.00;0.01;1.00
Reksa Dana Maybank Dana Ekuitas;Agustus 2021;0.00;0.01;1.00
Reksa Dana Maybank Dana Ekuitas;September 2021;0.03;0.02;1.00
Reksa Dana Maybank Dana Ekuitas;Oktober 2021;0.05;0.05;1.00
Reksa Dana Maybank Dana Ekuitas;November 2021;-0.03;-0.01;0.00
Reksa Dana Maybank Dana Ekuitas;Desember 2021;0.00;0.00;1.00
Reksa Dana Mega Asset Greater Infrastructure;Maret 2020;-0.19;-0.17;0.00
Reksa Dana Mega Asset Greater Infrastructure;April 2020;0.03;0.04;1.00
Reksa Dana Mega Asset Greater Infrastructure;Mei 2020;0.02;0.00;1.00
Reksa Dana Mega Asset Greater Infrastructure;Juni 2020;0.03;0.03;1.00
Reksa Dana Mega Asset Greater Infrastructure;Juli 2020;0.05;0.05;1.00
Reksa Dana Mega Asset Greater Infrastructure;Agustus 2020;0.02;0.18;1.00
Reksa Dana Mega Asset Greater Infrastructure;September 2020;-0.10;-0.20;0.00
Reksa Dana Mega Asset Greater Infrastructure;Oktober 2020;0.06;0.05;1.00
Reksa Dana Mega Asset Greater Infrastructure;November 2020;0.10;0.09;1.00
Reksa Dana Mega Asset Greater Infrastructure;Desember 2020;0.04;0.06;1.00
Reksa Dana Mega Asset Greater Infrastructure;Januari 2021;-0.04;-0.02;0.00
Reksa Dana Mega Asset Greater Infrastructure;Februari 2021;0.03;0.06;1.00
Reksa Dana Mega Asset Greater Infrastructure;Maret 2021;-0.05;-0.04;0.00
Reksa Dana Mega Asset Greater Infrastructure;April 2021;-0.01;0.00;0.00
Reksa Dana Mega Asset Greater Infrastructure;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Mega Asset Greater Infrastructure;Juni 2021;-0.05;0.00;1.00
Reksa Dana Mega Asset Greater Infrastructure;Juli 2021;-0.02;0.01;1.00
Reksa Dana Mega Asset Greater Infrastructure;Agustus 2021;0.04;0.01;1.00
Reksa Dana Mega Asset Greater Infrastructure;September 2021;0.03;0.02;1.00
Reksa Dana Mega Asset Greater Infrastructure;Oktober 2021;0.06;0.05;1.00
Reksa Dana Mega Asset Greater Infrastructure;November 2021;-0.02;-0.01;0.00
Reksa Dana Mega Asset Greater Infrastructure;Desember 2021;-0.01;0.00;1.00
Reksa Dana Mega Asset Maxima;Maret 2020;-0.17;-0.17;0.00
Reksa Dana Mega Asset Maxima;April 2020;0.02;0.04;1.00
Reksa Dana Mega Asset Maxima;Mei 2020;0.03;0.00;1.00
Reksa Dana Mega Asset Maxima;Juni 2020;0.05;0.03;1.00
Reksa Dana Mega Asset Maxima;Juli 2020;0.07;0.05;1.00
Reksa Dana Mega Asset Maxima;Agustus 2020;0.01;0.18;1.00
Reksa Dana Mega Asset Maxima;September 2020;-0.10;-0.20;0.00
Reksa Dana Mega Asset Maxima;Oktober 2020;0.04;0.05;1.00
Reksa Dana Mega Asset Maxima;November 2020;0.11;0.09;1.00
Reksa Dana Mega Asset Maxima;Desember 2020;0.05;0.06;1.00
Reksa Dana Mega Asset Maxima;Januari 2021;-0.04;-0.02;0.00
Reksa Dana Mega Asset Maxima;Februari 2021;0.03;0.06;1.00
Reksa Dana Mega Asset Maxima;Maret 2021;-0.05;-0.04;0.00
Reksa Dana Mega Asset Maxima;April 2021;0.00;0.00;0.00
Reksa Dana Mega Asset Maxima;Mei 2021;-0.02;-0.01;0.00
Reksa Dana Mega Asset Maxima;Juni 2021;-0.04;0.00;1.00
Reksa Dana Mega Asset Maxima;Juli 2021;-0.02;0.01;1.00
Reksa Dana Mega Asset Maxima;Agustus 2021;0.01;0.01;1.00
Reksa Dana Mega Asset Maxima;September 2021;0.04;0.02;1.00
Reksa Dana Mega Asset Maxima;Oktober 2021;0.09;0.05;1.00
Reksa Dana Mega Asset Maxima;November 2021;0.00;-0.01;0.00
Reksa Dana Mega Asset Maxima;Desember 2021;0.01;0.00;1.00
Reksadana Millenium Dynamic Equity Fund;Maret 2020;-0.11;-0.17;0.00
Reksadana Millenium Dynamic Equity Fund;April 2020;0.00;0.04;1.00
Reksadana Millenium Dynamic Equity Fund;Mei 2020;0.00;0.00;1.00
Reksadana Millenium Dynamic Equity Fund;Juni 2020;0.03;0.03;1.00
Reksadana Millenium Dynamic Equity Fund;Juli 2020;0.03;0.05;1.00
Reksadana Millenium Dynamic Equity Fund;Agustus 2020;0.03;0.18;1.00
Reksadana Millenium Dynamic Equity Fund;September 2020;-0.07;-0.20;0.00
Reksadana Millenium Dynamic Equity Fund;Oktober 2020;0.03;0.05;1.00
Reksadana Millenium Dynamic Equity Fund;November 2020;0.11;0.09;1.00
Reksadana Millenium Dynamic Equity Fund;Desember 2020;0.03;0.06;1.00
Reksadana Millenium Dynamic Equity Fund;Januari 2021;-0.05;-0.02;0.00
Reksadana Millenium Dynamic Equity Fund;Februari 2021;0.03;0.06;1.00
Reksadana Millenium Dynamic Equity Fund;Maret 2021;-0.02;-0.04;0.00
Reksadana Millenium Dynamic Equity Fund;April 2021;-0.02;0.00;0.00
Reksadana Millenium Dynamic Equity Fund;Mei 2021;-0.02;-0.01;0.00
Reksadana Millenium Dynamic Equity Fund;Juni 2021;-0.04;0.00;1.00
Reksadana Millenium Dynamic Equity Fund;Juli 2021;-0.02;0.01;1.00
Reksadana Millenium Dynamic Equity Fund;Agustus 2021;0.01;0.01;1.00
Reksadana Millenium Dynamic Equity Fund;September 2021;0.05;0.02;1.00
Reksadana Millenium Dynamic Equity Fund;Oktober 2021;0.03;0.05;1.00
Reksadana Millenium Dynamic Equity Fund;November 2021;-0.02;-0.01;0.00
Reksadana Millenium Dynamic Equity Fund;Desember 2021;-0.01;0.00;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Maret 2020;-0.10;-0.17;0.00
KIK Reksa Dana Millenium Equity Growth Fund;April 2020;0.01;0.04;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Mei 2020;0.01;0.00;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Juni 2020;0.03;0.03;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Juli 2020;0.04;0.05;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Agustus 2020;0.01;0.18;1.00
KIK Reksa Dana Millenium Equity Growth Fund;September 2020;-0.07;-0.20;0.00
KIK Reksa Dana Millenium Equity Growth Fund;Oktober 2020;0.03;0.05;1.00
KIK Reksa Dana Millenium Equity Growth Fund;November 2020;0.13;0.09;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Desember 2020;0.04;0.06;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Januari 2021;-0.06;-0.02;0.00
KIK Reksa Dana Millenium Equity Growth Fund;Februari 2021;0.02;0.06;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Maret 2021;-0.03;-0.04;0.00
KIK Reksa Dana Millenium Equity Growth Fund;April 2021;-0.02;0.00;0.00
KIK Reksa Dana Millenium Equity Growth Fund;Mei 2021;-0.03;-0.01;0.00
KIK Reksa Dana Millenium Equity Growth Fund;Juni 2021;-0.02;0.00;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Juli 2021;-0.02;0.01;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Agustus 2021;0.00;0.01;1.00
KIK Reksa Dana Millenium Equity Growth Fund;September 2021;0.05;0.02;1.00
KIK Reksa Dana Millenium Equity Growth Fund;Oktober 2021;0.03;0.05;1.00
KIK Reksa Dana Millenium Equity Growth Fund;November 2021;-0.02;-0.01;0.00
KIK Reksa Dana Millenium Equity Growth Fund;Desember 2021;-0.02;0.00;1.00
Reksa Dana MNC Dana Ekuitas;Maret 2020;-0.18;-0.17;0.00
Reksa Dana MNC Dana Ekuitas;April 2020;0.03;0.04;1.00
Reksa Dana MNC Dana Ekuitas;Mei 2020;-0.03;0.00;1.00
Reksa Dana MNC Dana Ekuitas;Juni 2020;0.02;0.03;1.00
Reksa Dana MNC Dana Ekuitas;Juli 2020;0.04;0.05;1.00
Reksa Dana MNC Dana Ekuitas;Agustus 2020;-0.06;0.18;1.00
Reksa Dana MNC Dana Ekuitas;September 2020;-0.07;-0.20;0.00
Reksa Dana MNC Dana Ekuitas;Oktober 2020;-0.01;0.05;1.00
Reksa Dana MNC Dana Ekuitas;November 2020;0.07;0.09;1.00
Reksa Dana MNC Dana Ekuitas;Desember 2020;0.03;0.06;1.00
Reksa Dana MNC Dana Ekuitas;Januari 2021;-0.05;-0.02;0.00
Reksa Dana MNC Dana Ekuitas;Februari 2021;0.07;0.06;1.00
Reksa Dana MNC Dana Ekuitas;Maret 2021;-0.04;-0.04;0.00
Reksa Dana MNC Dana Ekuitas;April 2021;0.00;0.00;0.00
Reksa Dana MNC Dana Ekuitas;Mei 2021;0.00;-0.01;0.00
Reksa Dana MNC Dana Ekuitas;Juni 2021;0.03;0.00;1.00
Reksa Dana MNC Dana Ekuitas;Juli 2021;-0.02;0.01;1.00
Reksa Dana MNC Dana Ekuitas;Agustus 2021;-0.02;0.01;1.00
Reksa Dana MNC Dana Ekuitas;September 2021;-0.01;0.02;1.00
Reksa Dana MNC Dana Ekuitas;Oktober 2021;0.06;0.05;1.00
Reksa Dana MNC Dana Ekuitas;November 2021;-0.02;-0.01;0.00
Reksa Dana MNC Dana Ekuitas;Desember 2021;-0.03;0.00;1.00
Reksa Dana Nikko Indonesia Equity Fund;Maret 2020;-0.23;-0.17;0.00
Reksa Dana Nikko Indonesia Equity Fund;April 2020;0.04;0.04;1.00
Reksa Dana Nikko Indonesia Equity Fund;Mei 2020;-0.01;0.00;1.00
Reksa Dana Nikko Indonesia Equity Fund;Juni 2020;0.05;0.03;1.00
Reksa Dana Nikko Indonesia Equity Fund;Juli 2020;0.06;0.05;1.00
Reksa Dana Nikko Indonesia Equity Fund;Agustus 2020;0.02;0.18;1.00
Reksa Dana Nikko Indonesia Equity Fund;September 2020;-0.09;-0.20;0.00
Reksa Dana Nikko Indonesia Equity Fund;Oktober 2020;0.08;0.05;1.00
Reksa Dana Nikko Indonesia Equity Fund;November 2020;0.13;0.09;1.00
Reksa Dana Nikko Indonesia Equity Fund;Desember 2020;0.06;0.06;1.00
Reksa Dana Nikko Indonesia Equity Fund;Januari 2021;-0.04;-0.02;0.00
Reksa Dana Nikko Indonesia Equity Fund;Februari 2021;0.03;0.06;1.00
Reksa Dana Nikko Indonesia Equity Fund;Maret 2021;-0.04;-0.04;0.00
Reksa Dana Nikko Indonesia Equity Fund;April 2021;-0.02;0.00;0.00
Reksa Dana Nikko Indonesia Equity Fund;Mei 2021;-0.03;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Juni 2021;-0.08;0.00;1.00
Reksa Dana Nikko Indonesia Equity Fund;Juli 2021;-0.01;0.01;1.00
Reksa Dana Nikko Indonesia Equity Fund;Agustus 2021;0.03;0.01;1.00
Reksa Dana Nikko Indonesia Equity Fund;September 2021;0.07;0.02;1.00
Reksa Dana Nikko Indonesia Equity Fund;Oktober 2021;0.08;0.05;1.00
Reksa Dana Nikko Indonesia Equity Fund;November 2021;-0.03;-0.01;0.00
Reksa Dana Nikko Indonesia Equity Fund;Desember 2021;0.01;0.00;1.00
Reksa Dana Pacific Equity Flexi Fund;Maret 2020;0.24;-0.17;0.00
Reksa Dana Pacific Equity Flexi Fund;April 2020;-0.09;0.04;1.00
Reksa Dana Pacific Equity Flexi Fund;Mei 2020;0.02;0.00;1.00
Reksa Dana Pacific Equity Flexi Fund;Juni 2020;-0.04;0.03;1.00
Reksa Dana Pacific Equity Flexi Fund;Juli 2020;-0.04;0.05;1.00
Reksa Dana Pacific Equity Flexi Fund;Agustus 2020;0.00;0.18;1.00
Reksa Dana Pacific Equity Flexi Fund;September 2020;0.03;-0.20;0.00
Reksa Dana Pacific Equity Flexi Fund;Oktober 2020;0.00;0.05;1.00
Reksa Dana Pacific Equity Flexi Fund;November 2020;0.04;0.09;1.00
Reksa Dana Pacific Equity Flexi Fund;Desember 2020;-0.08;0.06;1.00
Reksa Dana Pacific Equity Flexi Fund;Januari 2021;-0.02;-0.02;0.00
Reksa Dana Pacific Equity Flexi Fund;Februari 2021;0.08;0.06;1.00
Reksa Dana Pacific Equity Flexi Fund;Maret 2021;-0.04;-0.04;0.00
Reksa Dana Pacific Equity Flexi Fund;April 2021;-0.01;0.00;0.00
Reksa Dana Pacific Equity Flexi Fund;Mei 2021;0.00;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Juni 2021;0.01;0.00;1.00
Reksa Dana Pacific Equity Flexi Fund;Juli 2021;0.03;0.01;1.00
Reksa Dana Pacific Equity Flexi Fund;Agustus 2021;0.03;0.01;1.00
Reksa Dana Pacific Equity Flexi Fund;September 2021;-0.02;0.02;1.00
Reksa Dana Pacific Equity Flexi Fund;Oktober 2021;0.04;0.05;1.00
Reksa Dana Pacific Equity Flexi Fund;November 2021;0.04;-0.01;0.00
Reksa Dana Pacific Equity Flexi Fund;Desember 2021;-0.01;0.00;1.00
Reksa Dana Pacific Equity Growth Fund;Maret 2020;0.07;-0.17;0.00
Reksa Dana Pacific Equity Growth Fund;April 2020;-0.10;0.04;1.00
Reksa Dana Pacific Equity Growth Fund;Mei 2020;0.02;0.00;1.00
Reksa Dana Pacific Equity Growth Fund;Juni 2020;-0.06;0.03;1.00
Reksa Dana Pacific Equity Growth Fund;Juli 2020;-0.07;0.05;1.00
Reksa Dana Pacific Equity Growth Fund;Agustus 2020;-0.01;0.18;1.00
Reksa Dana Pacific Equity Growth Fund;September 2020;0.01;-0.20;0.00
Reksa Dana Pacific Equity Growth Fund;Oktober 2020;-0.01;0.05;1.00
Reksa Dana Pacific Equity Growth Fund;November 2020;0.00;0.09;1.00
Reksa Dana Pacific Equity Growth Fund;Desember 2020;-0.03;0.06;1.00
Reksa Dana Pacific Equity Growth Fund;Januari 2021;-0.03;-0.02;0.00
Reksa Dana Pacific Equity Growth Fund;Februari 2021;0.07;0.06;1.00
Reksa Dana Pacific Equity Growth Fund;Maret 2021;-0.04;-0.04;0.00
Reksa Dana Pacific Equity Growth Fund;April 2021;-0.02;0.00;0.00
Reksa Dana Pacific Equity Growth Fund;Mei 2021;0.00;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Juni 2021;0.02;0.00;1.00
Reksa Dana Pacific Equity Growth Fund;Juli 2021;0.02;0.01;1.00
Reksa Dana Pacific Equity Growth Fund;Agustus 2021;0.04;0.01;1.00
Reksa Dana Pacific Equity Growth Fund;September 2021;0.01;0.02;1.00
Reksa Dana Pacific Equity Growth Fund;Oktober 2021;0.04;0.05;1.00
Reksa Dana Pacific Equity Growth Fund;November 2021;0.03;-0.01;0.00
Reksa Dana Pacific Equity Growth Fund;Desember 2021;0.02;0.00;1.00
Reksa Dana Pacific Equity Optimum Fund;Maret 2020;0.21;-0.17;0.00
Reksa Dana Pacific Equity Optimum Fund;April 2020;0.01;0.04;1.00
Reksa Dana Pacific Equity Optimum Fund;Mei 2020;0.05;0.00;1.00
Reksa Dana Pacific Equity Optimum Fund;Juni 2020;-0.01;0.03;1.00
Reksa Dana Pacific Equity Optimum Fund;Juli 2020;-0.05;0.05;1.00
Reksa Dana Pacific Equity Optimum Fund;Agustus 2020;0.00;0.18;1.00
Reksa Dana Pacific Equity Optimum Fund;September 2020;0.02;-0.20;0.00
Reksa Dana Pacific Equity Optimum Fund;Oktober 2020;-0.03;0.05;1.00
Reksa Dana Pacific Equity Optimum Fund;November 2020;0.06;0.09;1.00
Reksa Dana Pacific Equity Optimum Fund;Desember 2020;-0.04;0.06;1.00
Reksa Dana Pacific Equity Optimum Fund;Januari 2021;0.00;-0.02;0.00
Reksa Dana Pacific Equity Optimum Fund;Februari 2021;0.10;0.06;1.00
Reksa Dana Pacific Equity Optimum Fund;Maret 2021;-0.07;-0.04;0.00
Reksa Dana Pacific Equity Optimum Fund;April 2021;-0.04;0.00;0.00
Reksa Dana Pacific Equity Optimum Fund;Mei 2021;-0.01;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Juni 2021;0.03;0.00;1.00
Reksa Dana Pacific Equity Optimum Fund;Juli 2021;0.04;0.01;1.00
Reksa Dana Pacific Equity Optimum Fund;Agustus 2021;0.04;0.01;1.00
Reksa Dana Pacific Equity Optimum Fund;September 2021;-0.01;0.02;1.00
Reksa Dana Pacific Equity Optimum Fund;Oktober 2021;0.04;0.05;1.00
Reksa Dana Pacific Equity Optimum Fund;November 2021;0.02;-0.01;0.00
Reksa Dana Pacific Equity Optimum Fund;Desember 2021;0.02;0.00;1.00
Reksa Dana Pacific Equity Progresif Fund;Maret 2020;0.07;-0.17;0.00
Reksa Dana Pacific Equity Progresif Fund;April 2020;-0.09;0.04;1.00
Reksa Dana Pacific Equity Progresif Fund;Mei 2020;0.03;0.00;1.00
Reksa Dana Pacific Equity Progresif Fund;Juni 2020;-0.06;0.03;1.00
Reksa Dana Pacific Equity Progresif Fund;Juli 2020;-0.08;0.05;1.00
Reksa Dana Pacific Equity Progresif Fund;Agustus 2020;-0.01;0.18;1.00
Reksa Dana Pacific Equity Progresif Fund;September 2020;0.02;-0.20;0.00
Reksa Dana Pacific Equity Progresif Fund;Oktober 2020;-0.01;0.05;1.00
Reksa Dana Pacific Equity Progresif Fund;November 2020;0.00;0.09;1.00
Reksa Dana Pacific Equity Progresif Fund;Desember 2020;-0.04;0.06;1.00
Reksa Dana Pacific Equity Progresif Fund;Januari 2021;-0.03;-0.02;0.00
Reksa Dana Pacific Equity Progresif Fund;Februari 2021;0.09;0.06;1.00
Reksa Dana Pacific Equity Progresif Fund;Maret 2021;-0.03;-0.04;0.00
Reksa Dana Pacific Equity Progresif Fund;April 2021;-0.02;0.00;0.00
Reksa Dana Pacific Equity Progresif Fund;Mei 2021;0.00;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Juni 2021;0.03;0.00;1.00
Reksa Dana Pacific Equity Progresif Fund;Juli 2021;0.03;0.01;1.00
Reksa Dana Pacific Equity Progresif Fund;Agustus 2021;0.04;0.01;1.00
Reksa Dana Pacific Equity Progresif Fund;September 2021;-0.02;0.02;1.00
Reksa Dana Pacific Equity Progresif Fund;Oktober 2021;0.03;0.05;1.00
Reksa Dana Pacific Equity Progresif Fund;November 2021;0.03;-0.01;0.00
Reksa Dana Pacific Equity Progresif Fund;Desember 2021;0.02;0.00;1.00
Reksa Dana Pacific Equity Fund;Maret 2020;0.08;-0.17;0.00
Reksa Dana Pacific Equity Fund;April 2020;-0.10;0.04;1.00
Reksa Dana Pacific Equity Fund;Mei 2020;0.03;0.00;1.00
Reksa Dana Pacific Equity Fund;Juni 2020;-0.07;0.03;1.00
Reksa Dana Pacific Equity Fund;Juli 2020;-0.10;0.05;1.00
Reksa Dana Pacific Equity Fund;Agustus 2020;0.00;0.18;1.00
Reksa Dana Pacific Equity Fund;September 2020;0.02;-0.20;0.00
Reksa Dana Pacific Equity Fund;Oktober 2020;-0.01;0.05;1.00
Reksa Dana Pacific Equity Fund;November 2020;0.02;0.09;1.00
Reksa Dana Pacific Equity Fund;Desember 2020;-0.03;0.06;1.00
Reksa Dana Pacific Equity Fund;Januari 2021;-0.02;-0.02;0.00
Reksa Dana Pacific Equity Fund;Februari 2021;0.08;0.06;1.00
Reksa Dana Pacific Equity Fund;Maret 2021;-0.05;-0.04;0.00
Reksa Dana Pacific Equity Fund;April 2021;-0.02;0.00;0.00
Reksa Dana Pacific Equity Fund;Mei 2021;0.00;-0.01;0.00
Reksa Dana Pacific Equity Fund;Juni 2021;0.02;0.00;1.00
Reksa Dana Pacific Equity Fund;Juli 2021;0.00;0.01;1.00
Reksa Dana Pacific Equity Fund;Agustus 2021;0.02;0.01;1.00
Reksa Dana Pacific Equity Fund;September 2021;0.00;0.02;1.00
Reksa Dana Pacific Equity Fund;Oktober 2021;0.03;0.05;1.00
