Waktu;Username;Text
2022-02-06 09:45:17+00:00;Brian;b'Ada di Gofood'
2022-02-06 09:45:17+00:00;Brian;b'Ada di Gofood'
2022-02-06 09:45:36+00:00;Rian.;b'Tadi order @ChatimeIndo di gofood, masa cup nya dua duanya kebuka sih? Ini yang salah yang buat atau drivernya yang ngebuka?'
2022-02-06 09:45:36+00:00;Rian.;b'Tadi order di gofood masa cup nya dua duanya kebuka sih Ini yang salah yang buat atau drivernya yang ngebuka'
2022-02-06 09:45:36+00:00;Rian.;b'Tadi order di gofood masa cup nya dua duanya kebuka sih Ini yang salah yang buat atau drivernya yang ngebuka'
2022-02-06 09:46:18+00:00;ALE;b'@pantungalimar Waduh mantep bat\n\nBtw yuk beli cilok lembut bat \nLook at this! Cilok Aci Bu Elis, Gg.H.Atab No.71 Rt\xe2\x80\xa6 https://t.co/iUMcb7rQNG'
2022-02-06 09:46:18+00:00;ALE;b'Waduh mantep bat Btw yuk beli cilok lembut bat Look at this Cilok Aci Bu Elis Gg H Atab No 71 Rt'
2022-02-06 09:46:18+00:00;ALE;b'Waduh mantep bat Btw yuk beli cilok lembut bat Look at this Cilok Aci Bu Elis Gg H Atab No 71 Rt'
2022-02-06 09:47:04+00:00;ALE;b'@pantungalimar Wkwkk banh, mbak nya seneng pasti\n\nBtw yuk order\nLook at this! Cilok Aci Bu Elis, Gg.H.Atab No.71 Rt\xe2\x80\xa6 https://t.co/dcmWxL6y7U'
2022-02-06 09:47:04+00:00;ALE;b'Wkwkk banh mbak nya seneng pasti Btw yuk order Look at this Cilok Aci Bu Elis Gg H Atab No 71 Rt'
2022-02-06 09:47:04+00:00;ALE;b'Wkwkk banh mbak nya seneng pasti Btw yuk order Look at this Cilok Aci Bu Elis Gg H Atab No 71 Rt'
2022-02-06 09:47:07+00:00;dEE ?!%#;b'@j1meats lagi nunggu abang gofood dateng nih hehe'
2022-02-06 09:47:07+00:00;dEE ?!%#;b'lagi nunggu abang gofood dateng nih hehe'
2022-02-06 09:47:07+00:00;dEE ?!%#;b'lagi nunggu abang gofood dateng nih hehe'
2022-02-06 09:47:30+00:00;zalfaa??;b'@convomfs Abis beli boba di gofood \xf0\x9f\x98\x84'
2022-02-06 09:47:30+00:00;zalfaa??;b'Abis beli boba di gofood'
2022-02-06 09:47:30+00:00;zalfaa??;b'Abis beli boba di gofood'
2022-02-06 09:49:34+00:00;zera;b'voucher gofood dom Balikpapan ada ga ? #zonauang'
2022-02-06 09:49:34+00:00;zera;b'voucher gofood dom Balikpapan ada ga zonauang'
2022-02-06 09:49:34+00:00;zera;b'voucher gofood dom Balikpapan ada ga zonauang'
2022-02-06 09:50:34+00:00;Loren;b'@bbuniestys iya gue gofood in'
2022-02-06 09:50:34+00:00;Loren;b'iya gue gofood in'
2022-02-06 09:50:34+00:00;Loren;b'iya gue gofood in'
2022-02-06 09:51:32+00:00;open! pls mt after dm;b'@cestlaviess Mau cek harga dulu ga kak? Aku ada voucher gofood 50% fee 4k'
2022-02-06 09:51:32+00:00;Close;b'Mau cek harga dulu ga kak Aku ada voucher gofood 50 fee 4k'
2022-02-06 09:51:32+00:00;Close;b'Mau cek harga dulu ga kak Aku ada voucher gofood 50 fee 4k'
2022-02-06 09:54:29+00:00;yoza;b'@convomfs Beli gofood'
2022-02-06 09:54:29+00:00;yoza;b'Beli gofood'
2022-02-06 09:54:29+00:00;yoza;b'Beli gofood'
2022-02-06 09:55:20+00:00;mie ayam yang info ?? ?? ????;b'Gofood mie ayam ah'
2022-02-06 09:55:20+00:00;mie ayam yang info ?? ?? ????;b'Gofood mie ayam ah'
2022-02-06 09:55:20+00:00;mie ayam yang info ?? ?? ????;b'Gofood mie ayam ah'
2022-02-06 09:56:41+00:00;??;"b'cari rating gofood \xf0\x9f\x91\x8d biasa cari yg rating 4,8 4,9 terus yg nge-rating ribuan if possible. kalo ga ya &gt; 200 gt https://t.co/JrHckbbayx'"
2022-02-06 09:56:41+00:00;??;b'cari rating gofood biasa cari yg rating 4 8 4 9 terus yg nge rating ribuan if possible kalo ga ya gt 200 gt'
2022-02-06 09:56:41+00:00;??;b'cari rating gofood biasa cari yg rating 4 8 4 9 terus yg nge rating ribuan if possible kalo ga ya gt 200 gt'
2022-02-06 09:58:17+00:00;kiamat sudah dekat;b'@chttpn_ Oh iya bener aku juga lumayan percaya sama rating gofood sih wkwk. Apalagi bisa baca komennya'
2022-02-06 09:58:17+00:00;kiamat sudah dekat;b'Oh iya bener aku juga lumayan percaya sama rating gofood sih wkwk Apalagi bisa baca komennya'
2022-02-06 09:58:17+00:00;kiamat sudah dekat;b'Oh iya bener aku juga lumayan percaya sama rating gofood sih wkwk Apalagi bisa baca komennya'
2022-02-06 09:58:39+00:00;cia.;b'jelema teh ngetweet di acc ini cuma mau beli kuota, voc gofood, sama app prem doang ajg https://t.co/eooH42oaK3'
2022-02-06 09:58:39+00:00;cia.;b'jelema teh ngetweet di acc ini cuma mau beli kuota voc gofood sama app prem doang ajg'
2022-02-06 09:58:39+00:00;cia.;b'jelema teh ngetweet di acc ini cuma mau beli kuota voc gofood sama app prem doang ajg'
2022-02-06 10:03:37+00:00;taci(*???*)??;b'ini apaan dah mau gofood aja susah'
2022-02-06 10:03:37+00:00;taci(*???*)??;b'ini apaan dah mau gofood aja susah'
2022-02-06 10:03:37+00:00;taci(*???*)??;b'ini apaan dah mau gofood aja susah'
2022-02-06 10:03:39+00:00;gita ?;b'@dizhiro Rawon simbok di Sumput, nih linknya shayy\nhttps://t.co/MDt32FIGTv'
2022-02-06 10:03:39+00:00;gita ?;b'Rawon simbok di Sumput nih linknya shayy'
2022-02-06 10:03:39+00:00;gita ?;b'Rawon simbok di Sumput nih linknya shayy'
2022-02-06 10:04:16+00:00;"david;";b'@RacunBelanja @fullsunncit_2 Min gofood gak ada kah?'
2022-02-06 10:04:16+00:00;"david;";b'2 Min gofood gak ada kah'
2022-02-06 10:04:16+00:00;"david;";b'2 Min gofood gak ada kah'
2022-02-06 10:04:42+00:00;yola win;b'wts voucher gofood, syg skrg terakhir #zonauang #zonajajan https://t.co/1HZxmpadtS'
2022-02-06 10:06:21+00:00;?dah¹???;b'@nsylftv gofood seringnya pelit kalo ngasih promo/vocer, mending grab atau shopeefood'
2022-02-06 10:06:21+00:00;?dah¹???;b'gofood seringnya pelit kalo ngasih promo vocer mending grab atau shopeefood'
2022-02-06 10:06:21+00:00;?dah¹???;b'gofood seringnya pelit kalo ngasih promo vocer mending grab atau shopeefood'
2022-02-06 10:07:31+00:00;Ayaw! ??;b'Ada yang punya vc gofood atau grabfood? #zonauang #zonaba'
2022-02-06 10:07:31+00:00;Ayaw! ??;b'Ada yang punya vc gofood atau grabfood zonauang zonaba'
2022-02-06 10:07:31+00:00;Ayaw! ??;b'Ada yang punya vc gofood atau grabfood zonauang zonaba'
2022-02-06 10:07:58+00:00;aditwasthere;b'karna satu dan lain hal gofood atau beli keluar bukanlah solusi masalahku'
2022-02-06 10:07:58+00:00;aditwasthere;b'karna satu dan lain hal gofood atau beli keluar bukanlah solusi masalahku'
2022-02-06 10:07:58+00:00;aditwasthere;b'karna satu dan lain hal gofood atau beli keluar bukanlah solusi masalahku'
2022-02-06 10:10:36+00:00;jie;b'@naraknanon aku ada gofood niih, fee 2k \xf0\x9f\x9b\x92\xf0\x9f\xa4\x8d https://t.co/73bfiJFJzl'
2022-02-06 10:10:36+00:00;jie;b'aku ada gofood niih fee 2k'
2022-02-06 10:10:36+00:00;jie;b'aku ada gofood niih fee 2k'
2022-02-06 10:10:55+00:00;Lia;b'@FWBESS Bikin cemilan, bersih besih kamar, nyuci baju, nyetrika, mesen gofood trus ngemil sambil scroll tl'
2022-02-06 10:10:55+00:00;Lia;b'Bikin cemilan bersih besih kamar nyuci baju nyetrika mesen gofood trus ngemil sambil scroll tl'
2022-02-06 10:10:55+00:00;Lia;b'Bikin cemilan bersih besih kamar nyuci baju nyetrika mesen gofood trus ngemil sambil scroll tl'
2022-02-06 10:12:19+00:00;a r t o u r;b'@danield_23 wingheng gofood b aja ga si \xf0\x9f\xa5\xb2 ga seenak dine in'
2022-02-06 10:12:19+00:00;a r t o u r;b'23 wingheng gofood b aja ga si ga seenak dine in'
2022-02-06 10:12:19+00:00;a r t o u r;b'23 wingheng gofood b aja ga si ga seenak dine in'
2022-02-06 10:12:35+00:00;JC.;b'dik ayo dabel det sblm sy habiskan duit sy buat gofood t____t @aleT____T'
2022-02-06 10:12:35+00:00;JC.;b'dik ayo dabel det sblm sy habiskan duit sy buat gofood t t T'
2022-02-06 10:12:35+00:00;JC.;b'dik ayo dabel det sblm sy habiskan duit sy buat gofood t t T'
2022-02-06 10:14:35+00:00;pi??? ia;b'@namiengl kmrn gue beli seblak di gofood kaga enak\xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\x94'
2022-02-06 10:14:35+00:00;pi??? ia;b'kmrn gue beli seblak di gofood kaga enak'
2022-02-06 10:14:35+00:00;pi??? ia;b'kmrn gue beli seblak di gofood kaga enak'
2022-02-06 10:19:13+00:00;priliw;b'gofood apaya yg enak?'
2022-02-06 10:19:13+00:00;priliw;b'gofood apaya yg enak'
2022-02-06 10:19:13+00:00;priliw;b'gofood apaya yg enak'
2022-02-06 10:19:24+00:00;UMSfess;b'UMSfess- gofood tu klo di solo ada ga yg jual makanan diet gitu? Klo ada boleh spill dong'
2022-02-06 10:19:24+00:00;UMSfess;b'UMSfess gofood tu klo di solo ada ga yg jual makanan diet gitu Klo ada boleh spill dong'
2022-02-06 10:19:24+00:00;UMSfess;b'UMSfess gofood tu klo di solo ada ga yg jual makanan diet gitu Klo ada boleh spill dong'
2022-02-06 10:19:26+00:00;"david;";b'@FOODFESS2 Bagi vc gofood dong'
2022-02-06 10:19:26+00:00;"david;";b'Bagi vc gofood dong'
2022-02-06 10:19:26+00:00;"david;";b'Bagi vc gofood dong'
2022-02-06 10:20:33+00:00;Kentangmekdi;b'yang gue pengenin sekarang cuma satu GOFOOD:('
2022-02-06 10:20:33+00:00;Kentangmekdi;b'yang gue pengenin sekarang cuma satu GOFOOD'
2022-02-06 10:20:33+00:00;Kentangmekdi;b'yang gue pengenin sekarang cuma satu GOFOOD'
2022-02-06 10:20:57+00:00;Aan;b'@jogjamnfs Ada gofood sayang'
2022-02-06 10:20:57+00:00;Aan;b'Ada gofood sayang'
2022-02-06 10:20:57+00:00;Aan;b'Ada gofood sayang'
2022-02-06 10:21:23+00:00;w?h?y?w?h?y?w?h?y?;b'salad buah yang enak sejauh ini masih dipegang sama yang deket kantor lama, mau gofood kesini kejauhan. huft'
2022-02-06 10:21:23+00:00;w?h?y?w?h?y?w?h?y?;b'salad buah yang enak sejauh ini masih dipegang sama yang deket kantor lama mau gofood kesini kejauhan huft'
2022-02-06 10:21:23+00:00;w?h?y?w?h?y?w?h?y?;b'salad buah yang enak sejauh ini masih dipegang sama yang deket kantor lama mau gofood kesini kejauhan huft'
2022-02-06 10:23:18+00:00;Arvent??;b'@SebuutB kenyang gofood\xf0\x9f\x98\x82'
2022-02-06 10:23:18+00:00;Arvent??;b'kenyang gofood'
2022-02-06 10:23:18+00:00;Arvent??;b'kenyang gofood'
2022-02-06 10:23:39+00:00;OPFOLL - SUB BASE ??;b'Say! gimana si cara nolak pas cowo mau gofood in kita :( mana maksa banget :('
2022-02-06 10:23:39+00:00;ON - SUB BASE ??;b'Say gimana si cara nolak pas cowo mau gofood in kita mana maksa banget'
2022-02-06 10:23:39+00:00;ON - SUB BASE ??;b'Say gimana si cara nolak pas cowo mau gofood in kita mana maksa banget'
2022-02-06 10:24:27+00:00;Nisa??;b'Wts voucher gofood tinggal 1 doang!\nMinbel 25k\n#zonauang #zonajajan #zonaba https://t.co/PAOJO2g7qa'
2022-02-06 10:24:27+00:00;Nisa??;b'Wts voucher gofood tinggal 1 doang Minbel 25k zonauang zonajajan zonaba'
2022-02-06 10:24:27+00:00;Nisa??;b'Wts voucher gofood tinggal 1 doang Minbel 25k zonauang zonajajan zonaba'
2022-02-06 10:25:23+00:00;nyaw;b'wts voucher go food diskon 25k minbel 80k udah gofood+. (Expired hari ini, cuma 5 slot)\n\n#zonaba #zonauang #zonabu #zonajajan #vouchergofood'
2022-02-06 10:25:23+00:00;nyaw;b'wts voucher go food diskon 25k minbel 80k udah gofood Expired hari ini cuma 5 slot zonaba zonauang zonabu zonajajan vouchergofood'
2022-02-06 10:25:23+00:00;nyaw;b'wts voucher go food diskon 25k minbel 80k udah gofood Expired hari ini cuma 5 slot zonaba zonauang zonabu zonajajan vouchergofood'
2022-02-06 10:26:53+00:00;Punggung Sonu;b'Gofood apa ya sore ini'
2022-02-06 10:26:53+00:00;Punggung Sonu;b'Gofood apa ya sore ini'
2022-02-06 10:26:53+00:00;Punggung Sonu;b'Gofood apa ya sore ini'
2022-02-06 10:27:10+00:00;Tayya |;b'@sarasvar Lo lagi bm banget?? Coba gofood dri indo ke jerman'
2022-02-06 10:27:10+00:00;Tayya |;b'Lo lagi bm banget Coba gofood dri indo ke jerman'
2022-02-06 10:27:10+00:00;Tayya |;b'Lo lagi bm banget Coba gofood dri indo ke jerman'
2022-02-06 10:30:07+00:00;arinta irmá;b'Gofood lagi trobel ya?'
2022-02-06 10:30:07+00:00;arinta irmá;b'Gofood lagi trobel ya'
2022-02-06 10:30:07+00:00;arinta irmá;b'Gofood lagi trobel ya'
2022-02-06 10:30:12+00:00;R: OPEN;b'ada yg mau take voc gofood goride/gocar?\n\ngofood minbel 25\ngocar/ride minbel 0\n\n#zonauang https://t.co/293jJQk2v5'
2022-02-06 10:30:12+00:00;Re: OPEN;b'ada yg mau take voc gofood goride gocar gofood minbel 25 gocar ride minbel 0 zonauang'
2022-02-06 10:30:12+00:00;Re: OPEN;b'ada yg mau take voc gofood goride gocar gofood minbel 25 gocar ride minbel 0 zonauang'
2022-02-06 10:30:21+00:00;YUJU REC 1801?;b'@worksfess Healing aku jajan gofood nder wkwk seminggu sekali tapi aku puasa juga sih, awalnya Senin Kamis lama2 ke\xe2\x80\xa6 https://t.co/hLAFSBke9H'
2022-02-06 10:30:21+00:00;YUJU REC 1801?;b'Healing aku jajan gofood nder wkwk seminggu sekali tapi aku puasa juga sih awalnya Senin Kamis lama2 ke'
2022-02-06 10:30:21+00:00;YUJU REC 1801?;b'Healing aku jajan gofood nder wkwk seminggu sekali tapi aku puasa juga sih awalnya Senin Kamis lama2 ke'
2022-02-06 10:32:52+00:00;Jojo??;b'sekalinya ke semarang, shock mau gofood makanan mahal bgt jir \xf0\x9f\xa5\xb2'
2022-02-06 10:32:52+00:00;Jojo??;b'sekalinya ke semarang shock mau gofood makanan mahal bgt jir'
2022-02-06 10:32:52+00:00;Jojo??;b'sekalinya ke semarang shock mau gofood makanan mahal bgt jir'
2022-02-06 10:37:27+00:00;Ando Tarigan;b'Sebenarnya mau gofood,tapi lagi hujan. Intinya masih punya jiwa dan hati\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2022-02-06 10:37:27+00:00;Ando Tarigan;b'Sebenarnya mau gofood tapi lagi hujan Intinya masih punya jiwa dan hati'
2022-02-06 10:37:27+00:00;Ando Tarigan;b'Sebenarnya mau gofood tapi lagi hujan Intinya masih punya jiwa dan hati'
2022-02-06 10:40:28+00:00;?;b'gofood apa yh yg enak'
2022-02-06 10:40:28+00:00;?;b'gofood apa yh yg enak'
2022-02-06 10:40:28+00:00;?;b'gofood apa yh yg enak'
2022-02-06 10:40:37+00:00;Drysa.;b'Gofood apa ya :('
2022-02-06 10:40:37+00:00;Drysa.;b'Gofood apa ya'
2022-02-06 10:40:37+00:00;Drysa.;b'Gofood apa ya'
2022-02-06 10:41:01+00:00;al??;b'Ah iya just in case bertanya2 nih\xe2\x80\xa6 buat resto aku udh ada di grabfood, gofood, sama shopee food\n\nCukup search aja K\xe2\x80\xa6 https://t.co/OobzzWmxRo'
2022-02-06 10:41:01+00:00;al??;b'Ah iya just in case bertanya2 nih buat resto aku udh ada di grabfood gofood sama shopee food Cukup search aja K'
2022-02-06 10:41:01+00:00;al??;b'Ah iya just in case bertanya2 nih buat resto aku udh ada di grabfood gofood sama shopee food Cukup search aja K'
2022-02-06 10:42:23+00:00;idkbro;b'makanan kantin bisa di gofood ga'
2022-02-06 10:42:23+00:00;idkbro;b'makanan kantin bisa di gofood ga'
2022-02-06 10:42:23+00:00;idkbro;b'makanan kantin bisa di gofood ga'
2022-02-06 10:44:04+00:00;Nyai Badas????;b'@AlDeposesif Hmmm..\nNdok Malang onok jane mak,cm mosok Gofood'
2022-02-06 10:44:04+00:00;Nyai Badas????;b'Hmmm Ndok Malang onok jane mak cm mosok Gofood'
2022-02-06 10:44:04+00:00;Nyai Badas????;b'Hmmm Ndok Malang onok jane mak cm mosok Gofood'
2022-02-06 10:45:33+00:00;torontotokyo;b'@convomfs gofood makanan'
2022-02-06 10:45:33+00:00;torontotokyo;b'gofood makanan'
2022-02-06 10:45:33+00:00;torontotokyo;b'gofood makanan'
2022-02-06 10:46:28+00:00;ret???;b'@convomfs baik banget, coba gofood salad atau sop2an kayak capcay gitu\xe2\x80\xa6'
2022-02-06 10:46:28+00:00;?????????;b'baik banget coba gofood salad atau sop2an kayak capcay gitu'
2022-02-06 10:46:28+00:00;?????????;b'baik banget coba gofood salad atau sop2an kayak capcay gitu'
2022-02-06 10:46:33+00:00;Hamun;b'@PojokanPIM Kwkwkwkwkkw aa baca ini langsung gofood tulejo buat bg brian'
2022-02-06 10:46:33+00:00;Hamun;b'Kwkwkwkwkkw aa baca ini langsung gofood tulejo buat bg brian'
2022-02-06 10:46:33+00:00;Hamun;b'Kwkwkwkwkkw aa baca ini langsung gofood tulejo buat bg brian'
2022-02-06 10:50:07+00:00;Dahyea;b'pelit amat ah kasi promo gofood \xf0\x9f\x98\xaa \n@gojekindonesia'
2022-02-06 10:50:07+00:00;Dahyea;b'pelit amat ah kasi promo gofood'
2022-02-06 10:50:07+00:00;Dahyea;b'pelit amat ah kasi promo gofood'
2022-02-06 10:53:37+00:00;??;b'@padangmenfess nih ndeh. min order 50k tapi.pake aja gpp. gk ad gofood di kotaku https://t.co/QpziuegqLw'
2022-02-06 10:53:37+00:00;??;b'nih ndeh min order 50k tapi pake aja gpp gk ad gofood di kotaku'
2022-02-06 10:53:37+00:00;??;b'nih ndeh min order 50k tapi pake aja gpp gk ad gofood di kotaku'
2022-02-06 10:54:32+00:00;Tataa || kinda ia??;b'setiap hari jajan gofood, supermarket,minimarket and bnyk lg ?'
2022-02-06 10:54:32+00:00;Tataa || kinda ia??;b'setiap hari jajan gofood supermarket minimarket and bnyk lg'
2022-02-06 10:54:32+00:00;Tataa || kinda ia??;b'setiap hari jajan gofood supermarket minimarket and bnyk lg'
2022-02-06 10:55:52+00:00;roronoa zoe;b'@rosesunfIowers gue putuskan untuk mam seblak! enaknya gue gofood aja apa beli sendiri ya? jaraknya cuman 300m-an dari kosan gue'
2022-02-06 10:57:27+00:00;ALE;b'@pantungalimar Cilok aci nya nih kak\nLook at this! Cilok Aci Bu Elis, Gg.H.Atab No.71 Rt05/011 on GoFood. https://t.co/x3emWAdHF8'
2022-02-06 10:57:27+00:00;ALE;b'Cilok aci nya nih kak Look at this Cilok Aci Bu Elis Gg H Atab No 71 Rt05 011 on GoFood'
2022-02-06 10:57:27+00:00;ALE;b'Cilok aci nya nih kak Look at this Cilok Aci Bu Elis Gg H Atab No 71 Rt05 011 on GoFood'
2022-02-06 10:59:08+00:00;username;"b'pernah order gofood pake hp dia, aku jwb chat bapaknya ""awkeyy pak maaciw yach"" \n\ntrs dia ketawa ""hahaha nanti aku\xe2\x80\xa6 https://t.co/BmaTWN2IUd'"
2022-02-06 10:59:08+00:00;mutee;b'pernah order gofood pake hp dia aku jwb chat bapaknya awkeyy pak maaciw yach trs dia ketawa hahaha nanti aku'
2022-02-06 10:59:08+00:00;mutee;b'pernah order gofood pake hp dia aku jwb chat bapaknya awkeyy pak maaciw yach trs dia ketawa hahaha nanti aku'
2022-02-06 10:59:11+00:00;?ra;b'pusing ni enaknya gofood ap ya'
2022-02-06 10:59:11+00:00;ra ?;b'pusing ni enaknya gofood ap ya'
2022-02-06 10:59:11+00:00;ra ?;b'pusing ni enaknya gofood ap ya'
2022-02-06 10:59:35+00:00;adna;b'Kalo ujan gini ongkir gofood kenapa mahal bgt anjir harga makanan sama ongkir sama\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2022-02-06 10:59:35+00:00;adna;b'Kalo ujan gini ongkir gofood kenapa mahal bgt anjir harga makanan sama ongkir sama'
2022-02-06 10:59:35+00:00;adna;b'Kalo ujan gini ongkir gofood kenapa mahal bgt anjir harga makanan sama ongkir sama'
2022-02-06 10:59:45+00:00;Bramasta;b'BM di gofood in km hehehe #GayMalang #gaysurabaya'
2022-02-06 10:59:45+00:00;Bramasta;b'BM di gofood in km hehehe GayMalang gaysurabaya'
2022-02-06 10:59:45+00:00;Bramasta;b'BM di gofood in km hehehe GayMalang gaysurabaya'
2022-02-06 11:00:31+00:00;Wid??;b'Gw tuh tipe\xc2\xb2 yg kalo pengen makan sesuatu harus segera keturutan.\nPas di malang enak bat, tinggal grab or gofood. L\xe2\x80\xa6 https://t.co/vgMeQS347b'
2022-02-06 11:00:31+00:00;Wid??;b'Gw tuh tipe yg kalo pengen makan sesuatu harus segera keturutan Pas di malang enak bat tinggal grab or gofood L'
2022-02-06 11:00:31+00:00;Wid??;b'Gw tuh tipe yg kalo pengen makan sesuatu harus segera keturutan Pas di malang enak bat tinggal grab or gofood L'
2022-02-06 11:02:00+00:00;eh Maw;b'@Dutacapeknugas Wkwkwkwkwk gw keknya pernah nemu gini di gofood wkwkkdbwkdnwkkwodnwosnwo mengakak'
2022-02-06 11:02:00+00:00;eh Maw;b'Wkwkwkwkwk gw keknya pernah nemu gini di gofood wkwkkdbwkdnwkkwodnwosnwo mengakak'
2022-02-06 11:02:00+00:00;eh Maw;b'Wkwkwkwkwk gw keknya pernah nemu gini di gofood wkwkkdbwkdnwkkwodnwosnwo mengakak'
2022-02-06 11:03:56+00:00;ara's?;b'@FOODFESS2 diskon gofood atau grabfood kalo diatas 20k kata gue masih mahal....'
2022-02-06 11:03:56+00:00;ara's?;b'diskon gofood atau grabfood kalo diatas 20k kata gue masih mahal'
2022-02-06 11:03:56+00:00;ara's?;b'diskon gofood atau grabfood kalo diatas 20k kata gue masih mahal'
2022-02-06 11:04:07+00:00;Laura ??__??;b'@ssnoopykjw INI NIH saos sambel punya dia kalau gofood sambelnya gapernah dimakan krna gasuka pedes trus ak suka bgt pedes \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
2022-02-06 11:04:07+00:00;Laura ??__??;b'INI NIH saos sambel punya dia kalau gofood sambelnya gapernah dimakan krna gasuka pedes trus ak suka bgt pedes'
2022-02-06 11:04:07+00:00;Laura ??__??;b'INI NIH saos sambel punya dia kalau gofood sambelnya gapernah dimakan krna gasuka pedes trus ak suka bgt pedes'
2022-02-06 11:05:45+00:00;uks;b'I agree. Waktu itu pernah desperate banget di Bandung nyari warung padang yg enak. Selain gofood rating, aku double\xe2\x80\xa6 https://t.co/fLhQNG11Aj'
2022-02-06 11:05:45+00:00;uks;b'I agree Waktu itu pernah desperate banget di Bandung nyari warung padang yg enak Selain gofood rating aku double'
2022-02-06 11:05:45+00:00;uks;b'I agree Waktu itu pernah desperate banget di Bandung nyari warung padang yg enak Selain gofood rating aku double'
2022-02-06 11:09:34+00:00;Alip;b'RT @greencanyonmoon: @MoeloekRenatta syef, pernah males masak ga, terus akhirnya pesen makan lewat gofood gt?'
2022-02-06 11:09:34+00:00;Alip;b'RT syef pernah males masak ga terus akhirnya pesen makan lewat gofood gt'
2022-02-06 11:09:34+00:00;Alip;b'RT syef pernah males masak ga terus akhirnya pesen makan lewat gofood gt'
2022-02-06 11:09:57+00:00;namira;b'gaada ayah bunda minggu depan artinya gofood kopi tiap hari'
2022-02-06 11:09:57+00:00;namira;b'gaada ayah bunda minggu depan artinya gofood kopi tiap hari'
2022-02-06 11:09:57+00:00;namira;b'gaada ayah bunda minggu depan artinya gofood kopi tiap hari'
2022-02-06 11:09:59+00:00;ywdhh.;b'Gofood ada cmna yang enak pda jauh\xc2\xb2'
2022-02-06 11:09:59+00:00;ywdhh.;b'Gofood ada cmna yang enak pda jauh'
2022-02-06 11:09:59+00:00;ywdhh.;b'Gofood ada cmna yang enak pda jauh'
2022-02-06 11:11:50+00:00;?? ?????;b'Adakah yang jual voucher gofood? \n\ntag. #zonauang #zonaba #zonabu #zonajajan #zonacuan vocer voucer voucher gofood go food go-food gojek'
2022-02-06 11:11:50+00:00;?? ?????;b'Adakah yang jual voucher gofood tag zonauang zonaba zonabu zonajajan zonacuan vocer voucer voucher gofood go food go food gojek'
2022-02-06 11:11:50+00:00;?? ?????;b'Adakah yang jual voucher gofood tag zonauang zonaba zonabu zonajajan zonacuan vocer voucer voucher gofood go food go food gojek'
